driving_style,avg_speed,min_speed,max_speed,max_acceleration,max_deceleration,max_steering,max_steering_diff,min_acc_pedal,max_acc_pedal,quantile_0.25_acc_pedal,median_acc_pedal,quantile_0.75_acc_pedal,min_brake_pedal,max_brake_pedal,quantile_0.25_brake_pedal,median_brake_pedal,quantile_0.75_brake_pedal
normal,12.476573988596598,11.564122200012209,13.472622871398926,0.00790581107139593,-0.011978507041931152,0.1372737884521484,0.011978507041931152,0.2261879444122314,0.5859401226043701,0.3055513203144073,0.3333231806755066,0.4801477193832397,0.0,0.0,0.3055513203144073,0.0,0.0
normal,12.442500797907512,11.564122200012209,13.475746154785156,0.00790581107139593,-0.011978507041931152,-0.0026352733839303,0.011978507041931152,0.273796796798706,0.5859401226043701,0.3055513203144073,0.3849146962165832,0.4920499324798584,0.0,0.0,0.3055513203144073,0.0,0.0
normal,12.451221563021342,11.564122200012209,13.596193313598633,0.01102021336555481,-0.011978507041931152,-0.0340189822018146,0.011978507041931152,0.2698293924331665,0.5859401226043701,0.3055513203144073,0.3849146962165832,0.4920499324798584,0.0,0.0,0.3055513203144073,0.0,0.0
normal,12.487022280693054,11.564122200012209,13.679642677307127,0.01102021336555481,-0.011978507041931152,-0.111879326403141,0.011978507041931152,0.2698293924331665,0.5859401226043701,0.3055513203144073,0.3849146962165832,0.4920499324798584,0.0,0.0,0.3055513203144073,0.0,0.0
normal,12.56619224389394,11.564122200012209,13.783502578735352,0.01102021336555481,-0.011978507041931152,-0.1744071841239929,0.011978507041931152,0.2698293924331665,0.5859401226043701,0.3491927981376648,0.416653960943222,0.4920499324798584,0.0,0.0,0.3491927981376648,0.0,0.0
normal,12.706778542200725,11.564122200012209,13.83986473083496,0.01102021336555481,-0.010541081428527777,-0.2201651036739349,0.01102021336555481,0.2698293924331665,0.5859401226043701,0.3690298199653625,0.4325235784053802,0.4920499324798584,0.0,0.0,0.3690298199653625,0.0,0.0
normal,12.891986805597941,11.564122200012209,13.83986473083496,0.01102021336555481,-0.010541081428527777,-0.3095248341560364,0.01102021336555481,0.2698293924331665,0.5859401226043701,0.3690298199653625,0.4285561740398407,0.4920499324798584,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.077133145387874,11.5670804977417,13.83986473083496,0.01102021336555481,-0.010541081428527777,-0.3095248341560364,0.01102021336555481,0.2698293924331665,0.5859401226043701,0.3690298199653625,0.3888821005821228,0.4920499324798584,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.23312613328298,11.762507438659668,13.83986473083496,0.01102021336555481,-0.010541081428527777,-0.3095248341560364,0.01102021336555481,0.2698293924331665,0.5859401226043701,0.3690298199653625,0.3690298199653625,0.4325235784053802,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.353937770525615,11.986950874328612,13.83986473083496,0.01102021336555481,-0.010541081428527777,-0.2925153374671936,0.01102021336555481,0.2698293924331665,0.5859401226043701,0.3690298199653625,0.3690298199653625,0.4325235784053802,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.471782069206238,12.6663818359375,13.83986473083496,0.01102021336555481,-0.010061979293823187,-0.0869640186429023,0.01102021336555481,0.2698293924331665,0.6718802452087402,0.3690298199653625,0.3690298199653625,0.4325235784053802,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.59289885044098,13.022896766662598,14.855648040771484,0.01102021336555481,-0.010061979293823187,-0.0869640186429023,0.01102021336555481,0.2698293924331665,0.6757866144180298,0.3690298199653625,0.3690298199653625,0.4325235784053802,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.76385844707489,13.022896766662598,15.54315948486328,0.01054111123085022,-0.010061979293823187,-0.0412060916423797,0.01054111123085022,0.3491927981376648,0.6757866144180298,0.3690298199653625,0.3928495049476623,0.5468764305114746,0.0,0.0,0.3690298199653625,0.0,0.0
normal,13.973522621790568,13.022896766662598,15.907649040222168,0.01054111123085022,-0.010061979293823187,0.0282692946493625,0.01054111123085022,0.3610950112342834,0.6757866144180298,0.3690298199653625,0.4245887696743011,0.5468764305114746,0.0,0.0,0.3690298199653625,0.0,0.0
normal,14.200472494761149,13.022896766662598,16.05363655090332,0.010780666023492903,-0.011259803548455197,0.1171498745679855,0.011259803548455197,0.2856990098953247,0.6757866144180298,0.3690298199653625,0.3968169093132019,0.5468764305114746,0.0,0.0,0.3690298199653625,0.0,0.0
normal,14.420886953671774,13.022896766662598,16.061161041259766,0.012697224970906999,-0.011259803548455197,0.1171498745679855,0.012697224970906999,0.0,0.6757866144180298,0.3690298199653625,0.3749885559082031,0.5468764305114746,0.0,0.0,0.3690298199653625,0.0,0.0
normal,14.610225798288981,13.022896766662598,16.061161041259766,0.012697224970906999,-0.011259803548455197,0.1171498745679855,0.012697224970906999,0.0,0.6757866144180298,0.329355776309967,0.3749885559082031,0.5468764305114746,0.0,0.0,0.329355776309967,0.0,0.0
normal,14.773047156333924,13.022896766662598,16.061161041259766,0.012936800718307495,-0.011259803548455197,0.2048325985670089,0.012936800718307495,0.0,0.6757866144180298,0.1666615903377533,0.3749885559082031,0.5468764305114746,0.0,0.0,0.1666615903377533,0.0,0.0
normal,14.915659132003784,13.022896766662598,16.061161041259766,0.018207311630249023,-0.011259803548455197,0.8892849683761597,0.018207311630249023,0.0,0.6757866144180298,0.0,0.3749885559082031,0.5468764305114746,0.0,0.0,0.0,0.0,0.0
normal,15.003801679611206,13.188417434692385,16.061161041259766,0.018207311630249023,-0.011259803548455197,1.1331675052642822,0.018207311630249023,0.0,0.6757866144180298,0.0,0.28371530771255493,0.5468764305114746,0.0,0.0,0.0,0.0,0.0
normal,14.980609920819601,13.085651397705078,16.061161041259766,0.018207311630249023,-0.017967820167541393,1.1873104572296145,0.018207311630249023,0.0,0.6757866144180298,0.0,0.15872676670551294,0.4801477193832397,0.0,0.0,0.0,0.0,0.0
normal,14.87119741598765,13.085651397705078,16.061161041259766,0.018207311630249023,-0.026113182306289673,1.1873104572296145,0.026113182306289673,0.0,0.6757866144180298,0.0,0.15872676670551294,0.329355776309967,0.0,0.0,0.0,0.0,0.0
normal,14.711412870089212,13.085651397705078,16.061161041259766,0.018207311630249023,-0.026113182306289673,1.1873104572296145,0.026113182306289673,0.0,0.6640675067901611,0.0,0.15872676670551294,0.3224127888679504,0.0,0.0,0.0,0.0,0.0
normal,14.598782955805461,13.085651397705078,16.061161041259766,0.018207311630249023,-0.026113182306289673,1.1873104572296145,0.026113182306289673,0.0,0.6640675067901611,0.0,0.09721672534942624,0.28272345662117,0.0,0.0,0.0,0.0,0.0
normal,14.458111553192138,13.085651397705078,16.061161041259766,0.018207311630249023,-0.026113182306289673,1.1873104572296145,0.026113182306289673,0.0,0.6640675067901611,0.0,0.0,0.2698293924331665,0.0,0.0,0.0,0.0,0.0
normal,14.27734803199768,13.085651397705078,15.873589515686035,0.018207311630249023,-0.03593552112579346,1.1873104572296145,0.03593552112579346,0.0,0.6640675067901611,0.0,0.0,0.2698293924331665,0.0,0.0,0.0,0.0,0.0
normal,14.09444970925649,13.085651397705078,15.34446907043457,0.018207311630249023,-0.03593552112579346,1.1873104572296145,0.03593552112579346,0.0,0.6640675067901611,0.0,0.0,0.2698293924331665,0.0,0.0,0.0,0.0,0.0
normal,13.951182718276977,13.085651397705078,14.85768699645996,0.018207311630249023,-0.03593552112579346,1.1873104572296145,0.03593552112579346,0.0,0.6640675067901611,0.0,0.069444864988327,0.2698293924331665,0.0,0.0,0.0,0.0,0.0
normal,13.85283974011739,13.085651397705078,14.82183074951172,0.03689384460449219,-0.03593552112579346,1.1873104572296145,0.03689384460449219,0.0,0.6640675067901611,0.0,0.1785638034343719,0.2698293924331665,0.0,0.0,0.0,0.0,0.0
normal,13.816033045450846,13.085651397705078,14.82183074951172,0.043601796030998285,-0.03593552112579346,1.1873104572296145,0.043601796030998285,0.0,0.6640675067901611,0.0317392647266387,0.1785638034343719,0.2698293924331665,0.0,0.0,0.0317392647266387,0.0,0.0
normal,13.858778058687847,13.092544555664062,14.82183074951172,0.043601796030998285,-0.03593552112579346,0.8938367962837219,0.043601796030998285,0.0,0.6640675067901611,0.04266107082366937,0.1944334208965301,0.2698293924331665,0.0,0.0,0.04266107082366937,0.0,0.0
normal,13.946590752601624,13.354254722595217,14.82183074951172,0.043601796030998285,-0.03593552112579346,0.1576372534036636,0.043601796030998285,0.0,0.6640675067901611,0.04266107082366937,0.1944334208965301,0.3739928901195526,0.0,0.0,0.04266107082366937,0.0,0.0
normal,14.036469812393188,13.545700073242188,14.82183074951172,0.043601796030998285,-0.03593552112579346,0.1576372534036636,0.043601796030998285,0.0,0.6640675067901611,0.04266107082366937,0.1944334208965301,0.3809472918510437,0.0,0.0,0.04266107082366937,0.0,0.0
normal,14.063622434933981,13.545700073242188,14.97327995300293,0.043601796030998285,-0.03593552112579346,0.1576372534036636,0.043601796030998285,0.0,0.3888821005821228,0.12102115154266352,0.1944334208965301,0.3888821005821228,0.0,0.0,0.12102115154266352,0.0,0.0
normal,14.109442893664042,13.545700073242188,15.075766563415527,0.043601796030998285,-0.03593552112579346,0.3351588547229767,0.043601796030998285,0.0,0.4761803150177002,0.1745963990688324,0.1944334208965301,0.3888821005821228,0.0,0.0,0.1745963990688324,0.0,0.0
normal,14.192353003819784,13.545700073242188,15.075766563415527,0.043601796030998285,-0.0141346480231732,0.3859477639198303,0.043601796030998285,0.0,0.4761803150177002,0.1944334208965301,0.365062415599823,0.3888821005821228,0.0,0.0,0.1944334208965301,0.0,0.0
normal,14.305109589894613,13.545700073242188,15.075766563415527,0.043601796030998285,-0.0141346480231732,0.3859477639198303,0.043601796030998285,0.1745963990688324,0.4761803150177002,0.1944334208965301,0.365062415599823,0.3888821005821228,0.0,0.0,0.1944334208965301,0.0,0.0
normal,14.417117001215617,13.545700073242188,15.075766563415527,0.043601796030998285,-0.0141346480231732,0.3859477639198303,0.043601796030998285,0.1745963990688324,0.4761803150177002,0.3015839159488678,0.365062415599823,0.3888821005821228,0.0,0.0,0.3015839159488678,0.0,0.0
normal,14.531349832216899,13.545700073242188,15.075766563415527,0.043601796030998285,-0.0141346480231732,0.3859477639198303,0.043601796030998285,0.1745963990688324,0.4761803150177002,0.3015839159488678,0.365062415599823,0.3888821005821228,0.0,0.0,0.3015839159488678,0.0,0.0
normal,14.624113841056824,13.545700073242188,15.075766563415527,0.017728202044963802,-0.010541096329689095,0.3859477639198303,0.017728202044963802,0.1745963990688324,0.4761803150177002,0.3015839159488678,0.365062415599823,0.3888821005821228,0.0,0.0,0.3015839159488678,0.0,0.0
normal,14.672142499287924,13.854865074157717,15.075766563415527,0.018686503171920832,-0.010541096329689026,0.6164143681526184,0.018686503171920832,0.2460249662399292,0.4761803150177002,0.3015839159488678,0.3055513203144073,0.3888821005821228,0.0,0.0,0.3015839159488678,0.0,0.0
normal,14.624165862401327,13.2501859664917,15.075766563415527,0.018686503171920832,-0.010541096329689026,0.7400326728820801,0.018686503171920832,0.2460249662399292,0.4761803150177002,0.2460249662399292,0.3015839159488678,0.3888821005821228,0.0,0.0,0.2460249662399292,0.0,0.0
normal,14.462569153965614,12.580355644226074,15.075766563415527,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.2142857015132904,0.4761803150177002,0.2460249662399292,0.3015839159488678,0.36902981996536255,0.0,0.0,0.2460249662399292,0.0,0.0
normal,14.188844275474548,11.779864311218262,15.075766563415527,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.1349223256111145,0.4761803150177002,0.2460249662399292,0.299600213766098,0.3055513203144073,0.0,0.0,0.2460249662399292,0.0,0.0
normal,13.807442531585693,10.608912467956545,15.07542324066162,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.3888821005821228,0.230155348777771,0.2460249662399292,0.3015839159488678,0.0,0.0,0.230155348777771,0.0,0.0
normal,13.283069222768148,9.036843299865724,14.985260009765623,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.3055513203144073,0.2023682296276092,0.2460249662399292,0.3015839159488678,0.0,0.0,0.2023682296276092,0.0,0.0
normal,12.619653017520905,7.552643775939941,14.84067153930664,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.3015839159488678,0.12201300263404842,0.2460249662399292,0.2460249662399292,0.0,0.0,0.12201300263404842,0.0,0.0
normal,11.853945250511169,6.799907207489014,14.804012298583984,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.3015839159488678,0.09622486680746076,0.2103182971477508,0.2460249662399292,0.0,0.0,0.09622486680746076,0.0,0.0
normal,11.018776658376058,6.010772228240967,14.700227737426758,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.2976165115833282,0.04563662409782407,0.2023682296276092,0.2460249662399292,0.0,0.0,0.04563662409782407,0.0,0.0
normal,10.108112105528514,4.6439595222473145,14.262490272521973,0.018686503171920832,-0.015332460403442383,0.7400326728820801,0.018686503171920832,0.0,0.2460249662399292,0.0,0.1468245387077331,0.230155348777771,0.0,0.0,0.0,0.0,0.0
normal,9.06082099755605,1.408921718597412,13.979156494140623,0.01365551352500921,-0.015332460403442383,0.7400326728820801,0.015332460403442383,0.0,0.2460249662399292,0.0,0.1031678318977356,0.2023682296276092,0.0,0.0,0.0,0.0,0.0
normal,7.72848655633318,0.0,13.23890209197998,0.01365551352500921,-0.015332460403442383,0.717273473739624,0.015332460403442383,0.0,0.4483931958675384,0.0,0.1031678318977356,0.2023682296276092,0.0,0.0,0.0,0.0,0.0
normal,6.585399418545518,0.0,12.568527221679688,0.01365551352500921,-0.01078066229820246,0.4990249276161194,0.01365551352500921,0.0,0.4483931958675384,0.0,0.1031678318977356,0.2023682296276092,0.0,0.0,0.0,0.0,0.0
normal,5.609136258286114,0.0,11.763559341430664,0.01365551352500921,-0.003593534231185913,0.5486159920692444,0.01365551352500921,0.0,0.4483931958675384,0.0,0.1031678318977356,0.2063356339931488,0.0,0.0,0.0,0.0,0.0
normal,4.760680019777889,0.0,10.581938743591309,0.01365551352500921,-0.006707966327667236,0.5486159920692444,0.01365551352500921,0.0,0.4483931958675384,0.0,0.1091189384460449,0.2063356339931488,0.0,0.0,0.0,0.0,0.0
normal,3.851851318301633,0.0,9.011466026306152,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.1428571343421936,0.2063356339931488,0.0,0.0,0.0,0.0,0.0
normal,3.024249716224149,0.0,7.528513431549072,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.051591545343399,0.1507919430732727,0.2063356339931488,0.0,0.0,0.051591545343399,0.0,0.0
normal,2.310797597191607,0.0,6.788629055023193,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.12897121906280515,0.1745963990688324,0.0,0.0,0.0,0.0,0.0
normal,1.669725664081052,0.0,5.993228912353516,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.0912655889987945,0.1745963990688324,0.0,0.0,0.0,0.0,0.0
normal,1.1297516000488153,0.0,4.615915298461914,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.0912655889987945,0.1745963990688324,0.0,0.0,0.0,0.0,0.0
normal,0.7637180117983371,0.0,2.754826545715332,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.0912655889987945,0.1745963990688324,0.0,0.0,0.0,0.0,0.0
normal,0.7354298133651416,0.0,2.754826545715332,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.0,0.1706289947032928,0.0,0.0,0.0,0.0,0.0
normal,0.5983060925205549,0.0,2.754826545715332,0.005989253520965576,-0.006707966327667236,0.5486159920692444,0.006707966327667236,0.0,0.4483931958675384,0.0,0.0,0.1468245387077331,0.0,0.0,0.0,0.0,0.0
normal,0.3461437448859215,0.0,2.754826545715332,0.004551827907562256,-0.006707966327667236,0.5469390153884888,0.006707966327667236,0.0,0.1745963990688324,0.0,0.0,0.051591545343399,0.0,0.0,0.0,0.0,0.0
normal,0.07125758061806362,0.0,2.7542946338653564,0.0043122768402100164,-0.005749702453613281,0.5469390153884888,0.005749702453613281,0.0,0.1745963990688324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.013482750287900368,0.0,0.5422859787940979,0.001677006483078003,0.0,0.3536057472229004,0.001677006483078003,0.0,0.4126865267753601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.06612426008408269,0.0,1.0678669214248655,0.001677006483078003,0.0,0.3538453280925751,0.001677006483078003,0.0,0.4126865267753601,0.0,0.0,0.16765344142913818,0.0,0.0,0.0,0.0,0.0
normal,0.07430622593189279,0.0,1.0678669214248655,0.0026352703571320135,0.0,0.3859477639198303,0.0026352703571320135,0.0,0.6171910762786865,0.0,0.0,0.2063356339931488,0.0,0.0,0.0,0.0,0.0
normal,0.24159566080197692,0.0,2.779660224914551,0.013415932655334473,0.0,0.7067323923110962,0.013415932655334473,0.0,0.6484420299530029,0.0,0.06547746062278745,0.329355776309967,0.0,0.0,0.0,0.0,0.0
normal,0.6111445354980727,0.0,4.362583160400391,0.033539891242980735,0.0,1.7939023971557615,0.033539891242980735,0.0,0.6484420299530029,0.0,0.1706289947032928,0.4126865267753601,0.0,0.0,0.0,0.0,0.0
normal,1.0826332155428826,0.0,5.031405448913574,0.05054926872253418,0.0,3.0998001098632812,0.05054926872253418,0.0,0.6484420299530029,0.0,0.2559434771537781,0.4126865267753601,0.0,0.0,0.0,0.0,0.0
normal,1.5911579004488885,0.0,5.109896659851074,0.05054926872253418,0.0,3.4696967601776123,0.05054926872253418,0.0,0.6484420299530029,0.1468245387077331,0.2559434771537781,0.4126865267753601,0.0,0.0,0.1468245387077331,0.0,0.0
normal,2.085283350106329,0.0,5.109896659851074,0.05054926872253418,0.0,3.6869869232177734,0.05054926872253418,0.0,0.6484420299530029,0.1468245387077331,0.2559434771537781,0.4126865267753601,0.0,0.0,0.1468245387077331,0.0,0.0
normal,2.5696504687828323,0.0,5.109896659851074,0.05054926872253418,-0.010541200637817383,3.6869869232177734,0.05054926872253418,0.0674611628055572,0.6484420299530029,0.1617023348808288,0.2559434771537781,0.4126865267753601,0.0,0.0,0.1617023348808288,0.0,0.0
normal,3.048656641598791,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.6484420299530029,0.1468245387077331,0.2261879444122314,0.4126865267753601,0.0,0.0,0.1468245387077331,0.0,0.0
normal,3.4427775048464535,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.6484420299530029,0.1468245387077331,0.1706289947032928,0.4097109735012054,0.0,0.0,0.1468245387077331,0.0,0.0
normal,3.6281397039443255,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.6484420299530029,0.1111026406288147,0.16071048378944394,0.38689839839935297,0.0,0.0,0.1111026406288147,0.0,0.0
normal,3.6199577380965153,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.6484420299530029,0.0,0.1468245387077331,0.3610950112342834,0.0,0.0,0.0,0.0,0.0
normal,3.452668303226431,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.6484420299530029,0.0,0.1468245387077331,0.1706289947032928,0.0,0.0,0.0,0.0,0.0
normal,3.0831194285303356,0.0,5.109896659851074,0.05054926872253418,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.4245887696743011,0.0,0.0,0.1468245387077331,0.0,0.0,0.0,0.0,0.0
normal,2.6116307484855255,0.0,5.109896659851074,0.015332460403442383,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.2380901575088501,0.0,0.0,0.1468245387077331,0.0,0.0,0.0,0.0,0.0
normal,2.10310606357952,0.0,5.039921760559082,0.013176441192626953,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.1706289947032928,0.0,0.0,0.1111026406288147,0.0,0.0,0.0,0.0,0.0
normal,1.6089806139220795,0.0,4.90518045425415,0.007666250690817802,-0.05318450927734375,3.6869869232177734,0.05318450927734375,0.0,0.2182531058788299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.2596096972934903,0.0,4.90518045425415,0.007666250690817802,-0.05318450927734375,3.5892422199249268,0.05318450927734375,0.0,0.6757866144180298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.214369350305448,0.0,5.674267292022705,0.007666250690817802,-0.04743492603302002,1.9321345090866089,0.04743492603302002,0.0,0.6757866144180298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,1.457702329189827,0.0,7.284775733947754,0.007666250690817802,-0.017488634213805202,0.1657826453447342,0.017488634213805202,0.0,0.6757866144180298,0.0,0.0,0.6171910762786865,0.0,0.0,0.0,0.0,0.0
normal,2.016054091906796,0.0,8.68172550201416,0.007666250690817802,-0.017488634213805202,0.1353572160005569,0.017488634213805202,0.0,0.6757866144180298,0.0,0.0,0.6171910762786865,0.0,0.0,0.0,0.0,0.0
normal,2.9591161525808274,0.0,10.028133392333984,0.005749687552452101,-0.007666248828172701,0.1353572160005569,0.007666248828172701,0.0,0.6757866144180298,0.0,0.2619022130966186,0.6171910762786865,0.0,0.0,0.0,0.0,0.0
normal,3.9997672133209803,0.0,10.762439727783203,0.005749687552452101,-0.00982238352298731,0.1353572160005569,0.00982238352298731,0.0,0.6757866144180298,0.0,0.5195318460464478,0.6171910762786865,0.0,0.0,0.0,0.0,0.0
normal,5.114544438179582,0.0,11.545646667480469,0.005749687552452101,-0.010780662298202515,0.1353572160005569,0.010780662298202515,0.0,0.6757866144180298,0.0,0.5429700613021851,0.6171910762786865,0.0,0.0,0.0,0.0,0.0
normal,6.310595161573341,0.0,12.341967582702637,0.005749687552452101,-0.010780662298202515,0.1353572160005569,0.010780662298202515,0.0,0.6757866144180298,0.5078127384185791,0.5429700613021851,0.6171910762786865,0.0,0.0,0.5078127384185791,0.0,0.0
normal,7.579028185661882,0.0,12.97080135345459,0.005749687552452101,-0.010780692100524847,0.1353572160005569,0.010780692100524847,0.0,0.6757866144180298,0.5078127384185791,0.5429700613021851,0.6171910762786865,0.0,0.0,0.5078127384185791,0.0,0.0
normal,8.89711078212286,0.0,13.349983215332031,0.005749687552452101,-0.010780692100524847,0.1353572160005569,0.010780692100524847,0.3055513203144073,0.6757866144180298,0.5078127384185791,0.5429700613021851,0.6171910762786865,0.0,0.0,0.5078127384185791,0.0,0.0
normal,10.10451570947965,2.898169994354248,13.457989692687988,0.005749687552452101,-0.012457668781280518,0.1353572160005569,0.012457668781280518,0.1587267816066742,0.6757866144180298,0.4563280045986175,0.5234382152557373,0.578127384185791,0.0,0.0,0.4563280045986175,0.0,0.0
normal,11.005832929611206,5.702438831329346,13.457989692687988,0.005749687552452101,-0.015332520008087047,0.1353572160005569,0.015332520008087047,0.0555589497089386,0.6171910762786865,0.3333231806755066,0.5078127384185791,0.5595721304416656,0.0,0.0,0.3333231806755066,0.0,0.0
normal,11.65714959939321,7.305902004241943,13.457989692687988,0.016051292419433594,-0.015332520008087047,0.1353572160005569,0.016051292419433594,0.0119022130966186,0.578127384185791,0.2341227531433105,0.4980010390281677,0.5429700613021851,0.0,0.0,0.2341227531433105,0.0,0.0
normal,12.118592197100321,8.70702838897705,13.457989692687988,0.026113152503967285,-0.015332520008087047,0.1310449540615081,0.026113152503967285,0.0,0.578127384185791,0.099200427532196,0.3968169093132019,0.5087893307209015,0.0,0.0,0.099200427532196,0.0,0.0
normal,12.38439052581787,10.04196548461914,13.457989692687988,0.036175116896629306,-0.015332520008087047,0.1978850662708282,0.036175116896629306,0.0,0.5468764305114746,0.0198370218276977,0.3055513203144073,0.5078127384185791,0.0,0.0,0.0198370218276977,0.0,0.0
normal,12.50559819062551,10.774385452270508,13.457989692687988,0.036175116896629306,-0.0328211300075054,0.1978850662708282,0.036175116896629306,0.0,0.5429700613021851,0.0119022130966186,0.1567430645227432,0.4563280045986175,0.0,0.0,0.0119022130966186,0.0,0.0
normal,12.523165121078492,11.22268295288086,13.457989692687988,0.036175116896629306,-0.0328211300075054,0.1978850662708282,0.036175116896629306,0.0,0.5429700613021851,0.0119022130966186,0.1031678318977356,0.3333231806755066,0.0,0.0,0.0119022130966186,0.0,0.0
normal,12.439866525332134,11.030478477478027,13.457989692687988,0.036175116896629306,-0.0328211300075054,0.1978850662708282,0.036175116896629306,0.0,0.4960173368453979,0.0119022130966186,0.1031678318977356,0.2341227531433105,0.0,0.0,0.0119022130966186,0.0,0.0
normal,12.26554803689321,10.887409210205078,13.457989692687988,0.036175116896629306,-0.0328211300075054,0.1978850662708282,0.036175116896629306,0.0,0.3968169093132019,0.0119022130966186,0.1031678318977356,0.1190374493598938,0.0,0.0,0.0119022130966186,0.0,0.0
normal,12.04383103688558,10.887409210205078,13.457989692687988,0.036175116896629306,-0.0328211300075054,0.2683187425136566,0.036175116896629306,0.0,0.4206213653087616,0.0119022130966186,0.1031678318977356,0.1190374493598938,0.0,0.0,0.0119022130966186,0.0,0.0
normal,11.83839058081309,10.887409210205078,13.452958106994627,0.036175116896629306,-0.0328211300075054,0.2683187425136566,0.036175116896629306,0.0,0.4880825281143188,0.0119022130966186,0.1031678318977356,0.1190374493598938,0.0,0.0,0.0119022130966186,0.0,0.0
normal,11.698533101081848,10.887409210205078,13.208919525146484,0.036175116896629306,-0.0328211300075054,0.2683187425136566,0.036175116896629306,0.0,0.4880825281143188,0.0119022130966186,0.1190374493598938,0.2499923706054687,0.0,0.0,0.0119022130966186,0.0,0.0
normal,11.604709178606669,10.887409210205078,12.805612564086914,0.036175116896629306,-0.0328211300075054,0.2683187425136566,0.036175116896629306,0.0,0.4880825281143188,0.06547746062278742,0.1190374493598938,0.2499923706054687,0.0,0.0,0.06547746062278742,0.0,0.0
normal,11.540581889152527,10.887409210205078,12.332720756530762,0.036175116896629306,-0.0328211300075054,0.3291696012020111,0.036175116896629306,0.0,0.4880825281143188,0.0793633759021759,0.1190374493598938,0.2499923706054687,0.0,0.0,0.0793633759021759,0.0,0.0
normal,11.505250191688537,10.887409210205078,12.131355285644531,0.025154884904623094,-0.0328211300075054,0.3658238351345062,0.0328211300075054,0.0,0.4880825281143188,0.1111026406288147,0.13690602779388425,0.2579271793365478,0.0,0.0,0.1111026406288147,0.0,0.0
normal,11.530053906440735,10.887409210205078,12.131355285644531,0.014134645462036202,-0.010541096329688998,0.5433454513549805,0.014134645462036202,0.0793633759021759,0.4880825281143188,0.1190374493598938,0.1428571343421936,0.2936490774154663,0.0,0.0,0.1190374493598938,0.0,0.0
normal,11.605777194384542,10.887409210205078,12.148850440979004,0.01221808791160578,-0.010541096329688998,0.6633701324462891,0.01221808791160578,0.0793633759021759,0.4880825281143188,0.1190374493598938,0.2420575618743896,0.2936490774154663,0.0,0.0,0.1190374493598938,0.0,0.0
normal,11.706487477620442,10.887409210205078,12.148850440979004,0.007905825972557096,-0.004791408777236883,0.7338038086891174,0.007905825972557096,0.0793633759021759,0.4880825281143188,0.1428571343421936,0.24007385969161985,0.2936490774154663,0.0,0.0,0.1428571343421936,0.0,0.0
